percentile,word,translation
1,le,[him;it;the]
0, , 
17,coeur,[bosom;core;depth;heart;ticker]
0, , 
45,serré,[close;compact;nip and tuck;probing;serried;stringent;tight;tightly bound]
0,",",","
0, , 
4,mais,[although;but;only;probably;yet]
0, , 
3,je,[i]
0, , 
4,ne,[born;not]
0, , 
65,comprenais,[apprehend;be included;catch;catch on;compass;comprehend;comprise;conceive;contain;cover;discern;embody;embrace;encompass;follow;gather;get it;grasp;have;include;involve;make out;number;penetrate;perceive;pierce;puzzle out;realize;savvy;see;see through;sense;sink;sort out;take;take in;take up with;twig;understand;understood]
0, , 
7,toujours,[all along;all during;always;aye;constantly;ever;evermore;for aye;forever;still;yet]
0, , 
2,pas,[foot;footstep;gage;gauge;move;not;pace;pitch;step;steps;tread]
0,.,.
0,"
","
"
0,"
","
"
0,  ,  
10,Maintenant,[at present;now]
0, , 
6,va,[be;come;do;go;goes;proceed;repair;strike off;travel]
0, , 
7,t',[thee;thyself;you;yourself]
2,en,[at;during;in;into;of;thereof;to]
0,",",","
0, , 
6,dit,[said]
0, , 
3,il,[he;it]
0,...,...
3,je,[i]
0, , 
9,veux,[choose;desire;intend;require;suggest;take;want;will;wish]
0, , 
68,redescendre,[come back]
0,!,!
0,"
","
"
0,"
","
"
6,Alors,[here;so;then;yet]
0, , 
3,j',[i]
100,abaissai,[lowered]
0, , 
6,moi,[ego;i;me;us]
0, , 
5,même,[actual;alike;even;nay;same;selfsame;yet]
0, , 
1,les,[the;them]
0, , 
12,yeux,[bud;eye;eyes]
0, , 
9,vers,[about;across;after;around;at;line;poetry;rhyme;rime;to;toward;towards;verse]
0, , 
1,le,[him;it;the]
0, , 
16,pied,[foot]
0, , 
3,du,[due;of;owing]
0, , 
23,mur,[dike;dyke;ripe;wall]
0,",",","
0, , 
1,et,[and]
0, , 
3,je,[i]
0, , 
68,fis,[fis]
0, , 
2,un,[a;an;one]
0, , 
45,bond,[bounce;bound;jump;leap;lope;pounce;prance;rush;spring;start]
0,!,!
0, , 
3,Il,[he;it]
0, , 
5,était,[be;exist;was]
0, , 
6,là,[there;thither]
0,",",","
0, , 
59,dressé,[trained]
0, , 
9,vers,[about;across;after;around;at;line;poetry;rhyme;rime;to;toward;towards;verse]
0, , 
1,le,[him;it;the]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
21,prince,[prince]
0,",",","
0, , 
2,un,[a;an;one]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
6,ces,[that;these;this]
0, , 
59,serpents,[serpent;snake;snakes]
0, , 
43,jaunes,[yellow;yellows]
0, , 
3,qui,[that;which;who;whom]
0, , 
4,vous,[ye;you;you-all]
0, , 
86,exécutent,[accomplish;act;activate;carry into effect;carry out;compass;discharge;do;encompass;execute;fulfil;fulfill;go through;go through with it;implement;perform;put into practice;put to death]
0, , 
2,en,[at;during;in;into;of;thereof;to]
0, , 
27,trente,[thirty]
0, , 
22,secondes,[latter;second;seconds]
0,.,.
0, , 
5,Tout,[all;all up;any;anything;entire;every;in all;most important;very;whole]
0, , 
2,en,[at;during;in;into;of;thereof;to]
0, , 
84,fouillant,[comb;dig in;dig up;exciting;frisk;go through;grub;look for;poke about;quest;rake among;ransack;root out;rout about;rummage through;scour;scrabble about;search;shake down;snoop]
0, , 
6,ma,[my]
0, , 
30,poche,[bag;crop;poached;pocket;pouch;sac]
0, , 
3,pour,[for;of;to;toward;towards]
0, , 
2,en,[at;during;in;into;of;thereof;to]
0, , 
22,tirer,[draw;educe;elicit;extract;extricate;fire;grasp;haul;loose;pick over;print;pull;pull through;put out;retrieve;rifle;run off;strike off;take;trail;train;wheel]
0, , 
5,mon,[my]
0, , 
100,révolver,[revolver]
0,",",","
0, , 
3,je,[i]
0, , 
11,pris,[taken]
0, , 
1,le,[him;it;the]
0, , 
2,pas,[foot;footstep;gage;gauge;move;not;pace;pitch;step;steps;tread]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
19,course,[competition;contest;course;dash;errand;journey;message;race;run;running]
0,",",","
0, , 
4,mais,[although;but;only;probably;yet]
0,",",","
0, , 
3,au,[at]
0, , 
24,bruit,[noise]
0, , 
2,que,[how;than;that;what;whether;which;whom]
0, , 
3,je,[i]
0, , 
68,fis,[fis]
0,",",","
0, , 
1,le,[him;it;the]
0, , 
45,serpent,[serpent;snake]
0, , 
4,se,[herself;himself;se;themselves;as;b;if;si;so;such;that;whether]
0, , 
64,laissa,[abandon;allow;dismiss;forget;leave;left;let;let go;park;put down;quit]
0, , 
35,doucement,[gently;mildly;quietly;slowly;smoothly;softly;with care]
0, , 
44,couler,[cast;flow;go under;gutter;roll;run;run out;smear;to flow;well]
0, , 
3,dans,[aboard;along;during;in;inside;into;on;within]
0, , 
1,le,[him;it;the]
0, , 
33,sable,[fettle;grit;grittiness;sand]
0,",",","
0, , 
5,comme,[as;as though;like;like that;like this;per;since;such as]
0, , 
2,un,[a;an;one]
0, , 
44,jet,[branch;cast;casting;disposal;gush;jet;jet engine;nozzle;spout;squirt;stream;throw;throwing;toss]
0, , 
1,d',[at;by;from;of;off;out of;than;to;with]
10,eau,[aqua;water;wet]
0, , 
3,qui,[that;which;who;whom]
0, , 
30,meurt,[be dying;check out;depart;die;die off;dies;end;pass away;pass on;perish;peter out;snuff it;snuff out;succumb;wilt]
0,",",","
0, , 
1,et,[and]
0,",",","
0, , 
6,sans,[wanting;without]
0, , 
7,trop,[overly;overmuch;too;too much;unduly]
0, , 
4,se,[herself;himself;se;themselves;as;b;if;si;so;such;that;whether]
0, , 
61,presser,[crush;hustle;lean;press;push;quicken;ream;shove;squeeze;urge]
0,",",","
0, , 
4,se,[herself;himself;se;themselves;as;b;if;si;so;such;that;whether]
0, , 
100,faufila,[sneer]
0, , 
6,entre,[among;amongst;between;betwixt;in between]
0, , 
1,les,[the;them]
0, , 
33,pierres,[flagging;stones]
0, , 
4,avec,[along;along with;to;together with;with]
0, , 
2,un,[a;an;one]
0, , 
30,léger,[frothy;light;lightweight;mild;quiet;scanty;small;soft;thin;trivial;weak]
0, , 
24,bruit,[noise]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
34,métal,[metal]
0,.,.
0,"
","
"
0,"
","
"
3,Je,[i]
0, , 
100,parvins,[parvins]
0, , 
3,au,[at]
0, , 
23,mur,[dike;dyke;ripe;wall]
0, , 
7,juste,[accurate;apposite;appropriate;aright;due;equitable;exact;fair;just;right;rightful;sound;straightforward;true]
0, , 
1,à,[at;by;in;to;upon;with]
0, , 
6,temps,[beat;days;eon;era;season;tense;time;times;weather]
0, , 
3,pour,[for;of;to;toward;towards]
0, , 
4,y,[y]
0, , 
22,recevoir,[entertain;greet;house;pass;receive;take;take in;welcome]
0, , 
3,dans,[aboard;along;during;in;inside;into;on;within]
0, , 
1,les,[the;them]
0, , 
17,bras,[arm;branch;handle;jib;web]
0, , 
5,mon,[my]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
46,bonhomme,[body;chap;fellow;hubby;old man]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
21,prince,[prince]
0,",",","
0, , 
53,pâle,[ashen;bloodless;colorless;colourless;faint;pale;palish;pallid;paly;peaky;sick;sickly;wan;whey-faced;white]
0, , 
5,comme,[as;as though;like;like that;like this;per;since;such as]
0, , 
1,la,[a;her;it;la;lah;the;there]
0, , 
28,neige,[snow]
0,.,.
0,"
","
"
0,"
","
"
0,  ,  
13,Quelle,[what;which]
0, , 
2,est,[east;eastern;is]
0, , 
5,cette,[that;this]
0, , 
9,histoire,[business;chronicle;chronicles;era;history;narrative;storey;story;tale;to-do]
0, , 
6,là,[there;thither]
0,!,!
0, , 
4,Tu,[thou;you]
0, , 
24,parles,[converse;say;speak;talk;tell;tongue;voice]
0, , 
10,maintenant,[at present;now]
0, , 
4,avec,[along;along with;to;together with;with]
0, , 
1,les,[the;them]
0, , 
59,serpents,[serpent;snake;snakes]
0,!,!
0,"
","
"
0,"
","
"
3,J',[i]
10,avais,[get;had;have;hold;own;possess;stock]
0, , 
59,défait,[fact;undone]
0, , 
4,son,[her;his;its;noise;ring;sound;sounding;tone]
0, , 
45,éternel,[abiding;deathless;endless;eternal;everlasting;perennial;perpetual;sempiternal;timeless;undying;unfading]
0, , 
28,cache,[cover;hidden;mask;patch]
0, , 
25,nez,[nose;snoot]
0, , 
1,d',[at;by;from;of;off;out of;than;to;with]
12,or,[gold]
0,.,.
0, , 
3,Je,[i]
0, , 
6,lui,[he;her;him;it]
0, , 
6,avait,[get;had;have;hold;own;possess;stock]
0, , 
60,mouillé,[moist;soppy;wet]
0, , 
1,les,[the;them]
0, , 
98,tempes,[temple;temples]
0, , 
1,et,[and]
0, , 
1,l',[him;it;the]
10,avais,[get;had;have;hold;own;possess;stock]
0, , 
5,fait,[do;event;fact;occurrence;phenomenon;ripe]
0, , 
26,boire,[absorb;bib;blot;drain;drink;drink away;imbibe;ingrain;quaff]
0,.,.
0, , 
1,Et,[and]
0, , 
10,maintenant,[at present;now]
0, , 
3,je,[i]
0, , 
4,n',[born;not]
82,osais,[dare;daring]
0, , 
4,plus,[any;further;more;most;plus]
0, , 
7,rien,[anything;naught;nil;nix;nothing;nothingness;zilch]
0, , 
6,lui,[he;her;him;it]
0, , 
15,demander,[apply for;ask;ask for;beg;bid;call;call for;call on;charge;claim;crave;demand;desire;enquire;inquire;quest;request;require;seek;speak;want]
0,.,.
0, , 
3,Il,[he;it]
0, , 
5,me,[me;myself]
0, , 
69,regarda,[concern;gaze;gory;look;look at;looked at;see;sight;view;watch]
0, , 
48,gravement,[badly;gravely;seriously;severely;sorely]
0, , 
1,et,[and]
0, , 
5,m',[me;myself]
100,entoura,[surrounded]
0, , 
1,le,[him;it;the]
0, , 
32,cou,[crag;neck]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
5,ses,[her;his;its]
0, , 
17,bras,[arm;branch;handle;jib;web]
0,.,.
0, , 
3,Je,[i]
0, , 
49,sentais,[feel;have feeling;sense;smack;smack of;smell;smelt;sniff;stink]
0, , 
24,battre,[beat]
0, , 
4,son,[her;his;its;noise;ring;sound;sounding;tone]
0, , 
17,coeur,[bosom;core;depth;heart;ticker]
0, , 
5,comme,[as;as though;like;like that;like this;per;since;such as]
0, , 
9,celui,[he;him;that;that's why i wrote to you]
0, , 
1,d',[at;by;from;of;off;out of;than;to;with]
2,un,[a;an;one]
0, , 
35,oiseau,[bird;flicker;hod]
0, , 
3,qui,[that;which;who;whom]
0, , 
30,meurt,[be dying;check out;depart;die;die off;dies;end;pass away;pass on;perish;peter out;snuff it;snuff out;succumb;wilt]
0,",",","
0, , 
6,quand,[when;whenever;wherever]
0, , 
4,on,[they;we;you]
0, , 
1,l',[him;it;the]
2,a,[at;by;in;to;upon;with]
0, , 
29,tiré,[drawee;drawn;pinched]
0, , 
1,à,[at;by;in;to;upon;with]
0, , 
1,la,[a;her;it;la;lah;the;there]
0, , 
76,carabine,[carbine;rifle]
0,.,.
0, , 
3,Il,[he;it]
0, , 
5,me,[me;myself]
0, , 
6,dit,[said]
0,:,:
0,"
","
"
0,"
","
"
0,  ,  
3,Je,[i]
0, , 
6,suis,[am]
0, , 
23,content,[blithe;blithesome;bright;buoyant;carefree;cheerful;content;contented;debonair;flash;glad;gladdening;happy;in high spirits;joyful;joyous;merry;pleased;satisfied;thankful;thrilled;upbeat]
0, , 
2,que,[how;than;that;what;whether;which;whom]
0, , 
4,tu,[thou;you]
0, , 
54,aies,[aies;get;have;hold;own;possess;stock]
0, , 
14,trouvé,[find;found]
0, , 
3,ce,[it;that;this]
0, , 
3,qui,[that;which;who;whom]
0, , 
43,manquait,[fail;lacked;miss]
0, , 
1,à,[at;by;in;to;upon;with]
0, , 
9,ta,[thy;your]
0, , 
23,machine,[engine;machine]
0,.,.
0, , 
4,Tu,[thou;you]
0, , 
15,vas,[be;come;do;go;proceed;repair;strike off;travel]
0, , 
10,pouvoir,[agency;authority;authorization;can;command;may;might;power;proxy;rule]
0, , 
21,rentrer,[to return]
0, , 
7,chez,[among;amongst;at the house of;in;to]
0, , 
7,toi,[thee;thou;you]
0,...,...
0,"
","
"
0,"
","
"
0,  ,  
8,Comment,[how]
0, , 
9,sais,[be aware;figure out;ken;know;realize;see;sort out]
0, , 
4,tu,[thou;you]
0,?,?
0,"
","
"
0,"
","
"
3,Je,[i]
0, , 
57,venais,[be;came;come;reach]
0, , 
24,justement,[exactly;justly;rightly]
0, , 
6,lui,[he;her;him;it]
0, , 
33,annoncer,[advertise;announce;bespeak;betoken;bill;break;broadcast;call;count;cry;declare;foreshadow;gazette;indicate;portend;predicate;promise;put out;report;represent;show;sound;usher;ventilate]
0, , 
2,que,[how;than;that;what;whether;which;whom]
0,",",","
0, , 
7,contre,[against;anti;versus]
0, , 
7,toute,[all]
0, , 
42,espérance,[expectation;hope;hopefulness;promise]
0,",",","
0, , 
3,j',[i]
10,avais,[get;had;have;hold;own;possess;stock]
0, , 
19,réussi,[effective;felicitous;infallible;succeeded;successful]
0, , 
5,mon,[my]
0, , 
9,travail,[business;employ;employment;engagement;game;job;labor;occupation;place;pursuit;task;work;working]
0,!,!
0,"
","
"
0,"
","
"
3,Il,[he;it]
0, , 
4,ne,[born;not]
0, , 
60,répondit,[answer;answer back;field;rejoin;replied;reply;respond;speak;write back]
0, , 
7,rien,[anything;naught;nil;nix;nothing;nothingness;zilch]
0, , 
1,à,[at;by;in;to;upon;with]
0, , 
6,ma,[my]
0, , 
10,question,[issue;item;matter;query;question]
0,",",","
0, , 
4,mais,[although;but;only;probably;yet]
0, , 
3,il,[he;it]
0, , 
81,ajouta,[add;added;affix;append;reckon up;subjoin;supplement;tag;write in]
0,:,:
0,"
","
"
0,"
","
"
0,  ,  
6,Moi,[ego;i;me;us]
0, , 
6,aussi,[also;and;as;as well;likewise;so;such;that;then;too]
0,",",","
0, , 
9,aujourd'hui,[nowadays;today]
0,",",","
0, , 
3,je,[i]
0, , 
24,rentre,[crash into;drive back;get in;go back to school;go home;go in;insert;return;run into]
0, , 
7,chez,[among;amongst;at the house of;in;to]
0, , 
6,moi,[ego;i;me;us]
0,...,...
0,"
","
"
0,"
","
"
8,Puis,[then]
0,",",","
0, , 
71,mélancolique,[gloomy;glum;melancholiac;melancholic;melancholy;mournful;wistful]
0,:,:
0,"
","
"
0,"
","
"
0,  ,  
3,C',[it;that;this]
2,est,[east;eastern;is]
0, , 
5,bien,[all right;alright;decent;gold;good;greatly;kindly;nice;nicely;ok;okay;okey;possession;right;rightly;very;welfare;well;well-being]
0, , 
4,plus,[any;further;more;most;plus]
0, , 
11,loin,[far]
0,...,...
3,c',[it;that;this]
2,est,[east;eastern;is]
0, , 
5,bien,[all right;alright;decent;gold;good;greatly;kindly;nice;nicely;ok;okay;okey;possession;right;rightly;very;welfare;well;well-being]
0, , 
4,plus,[any;further;more;most;plus]
0, , 
14,difficile,[arduous;awkward;difficult;fiendish;finicking;fussy;hard;hard and fast;knotty;labored;laboured;lean;nice;painful;pernickety;severe;sticky;testing;tough;tricky;troublesome;uneasy;unmanageable;uphill]
0,...,...
0,"
","
"
0,"
","
"
3,Je,[i]
0, , 
49,sentais,[feel;have feeling;sense;smack;smack of;smell;smelt;sniff;stink]
0, , 
5,bien,[all right;alright;decent;gold;good;greatly;kindly;nice;nicely;ok;okay;okey;possession;right;rightly;very;welfare;well;well-being]
0, , 
2,qu',[how;than;that;what;whether;which;whom]
3,il,[he;it]
0, , 
4,se,[herself;himself;se;themselves;as;b;if;si;so;such;that;whether]
0, , 
36,passait,[blow over;call;drop by;drop in;flow;go;go by;go over;hand;hand down;hand on;miss out;pass;pass away;pass for;passed;play;poke in;proceed;put in;reach;roll by;run;run in;skip;slip by;spend;thread;tick]
0, , 
9,quelque,[a few;about;some]
0, , 
8,chose,[object;stuff;thing]
0, , 
1,d',[at;by;from;of;off;out of;than;to;with]
33,extraordinaire,[extraordinary;freak;freaked;marvellous;marvelous;off beat;out of this world;portentous;prodigious;special;stupendous;terrific;uncommon;wonderful]
0,.,.
0, , 
3,Je,[i]
0, , 
1,le,[him;it;the]
0, , 
100,serrais,[hugged]
0, , 
3,dans,[aboard;along;during;in;inside;into;on;within]
0, , 
8,mes,[my]
0, , 
17,bras,[arm;branch;handle;jib;web]
0, , 
5,comme,[as;as though;like;like that;like this;per;since;such as]
0, , 
2,un,[a;an;one]
0, , 
8,petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
13,enfant,[babe;baby;bairn;brat;child;infant;juvenile;kid;little boy;little girl;young;youngster]
0,",",","
0, , 
1,et,[and]
0, , 
14,cependant,[however;nevertheless;nonetheless;though;yet]
0, , 
3,il,[he;it]
0, , 
5,me,[me;myself]
0, , 
31,semblait,[appear;seem;seemed;sound]
0, , 
2,qu',[how;than;that;what;whether;which;whom]
3,il,[he;it]
0, , 
84,coulait,[cast;flow;go under;gutter;roll;run;run out;smear;well]
0, , 
80,verticalement,[vertically]
0, , 
3,dans,[aboard;along;during;in;inside;into;on;within]
0, , 
2,un,[a;an;one]
0, , 
67,abîme,[abysm;abyss;chasm;gulf]
0, , 
6,sans,[wanting;without]
0, , 
2,que,[how;than;that;what;whether;which;whom]
0, , 
3,je,[i]
0, , 
100,pusse,[pussy]
0, , 
7,rien,[anything;naught;nil;nix;nothing;nothingness;zilch]
0, , 
3,pour,[for;of;to;toward;towards]
0, , 
1,le,[him;it;the]
0, , 
34,retenir,[bespeak;blow;book;carry;catch up;curb;delay;detain;hold;keep;keep down;memorize;reserve;restrain;retain;reverberate;stop;withhold]
0,...,...
0,"
","
"
0,"
","
"
3,Il,[he;it]
0, , 
6,avait,[get;had;have;hold;own;possess;stock]
0, , 
1,le,[him;it;the]
0, , 
20,regard,[eye;gaze;glance;look;manhole;sight;stare;view]
0, , 
18,sérieux,[bad;businesslike;dead earnest;dependable;earnest;grave;gravity;grievous;reliable;responsible;serious;seriousness;sober;solemn;solid;steady;straight;studious;thoughtful;trustworthy;up-market]
0,",",","
0, , 
15,perdu,[gone;lonely;lost;missing;random;stray;waste;wasted]
0, , 
6,très,[greatly;highly;much;very]
0, , 
11,loin,[far]
0,:,:
0,"
","
"
0,"
","
"
0,  ,  
3,J',[i]
4,ai,[get;have;hold;own;possess;stock]
0, , 
7,ton,[key;note;pitch;shade;thy;tone;voice;your]
0, , 
49,mouton,[beetle;fly;mutton;ram;sheep;stool pigeon;tup]
0,.,.
0, , 
1,Et,[and]
0, , 
3,j',[i]
4,ai,[get;have;hold;own;possess;stock]
0, , 
1,la,[a;her;it;la;lah;the;there]
0, , 
28,caisse,[box;case;cash desk;cash register;checkout;chest;coffer;crate;desk;fund;kitty;till;tub]
0, , 
3,pour,[for;of;to;toward;towards]
0, , 
1,le,[him;it;the]
0, , 
49,mouton,[beetle;fly;mutton;ram;sheep;stool pigeon;tup]
0,.,.
0, , 
1,Et,[and]
0, , 
3,j',[i]
4,ai,[get;have;hold;own;possess;stock]
0, , 
1,la,[a;her;it;la;lah;the;there]
0, , 
100,muselière,[muzzle]
0,...,...
0,"
","
"
0,"
","
"
1,Et,[and]
0, , 
3,il,[he;it]
0, , 
47,sourit,[grin;smile;smiles]
0, , 
4,avec,[along;along with;to;together with;with]
0, , 
69,mélancolie,[gloom;gloominess;melancholia;melancholy;sadness;spleen;wistfulness]
0,.,.
0,"
","
"
0,"
","
"
3,J',[i]
100,attendis,[awaited]
0, , 
13,longtemps,[a long time;for a long time;long-standing;longtime]
0,.,.
0, , 
3,Je,[i]
0, , 
49,sentais,[feel;have feeling;sense;smack;smack of;smell;smelt;sniff;stink]
0, , 
2,qu',[how;than;that;what;whether;which;whom]
3,il,[he;it]
0, , 
4,se,[herself;himself;se;themselves;as;b;if;si;so;such;that;whether]
0, , 
100,réchauffait,[heated]
0, , 
6,peu,[bit;few;little;no;not much;not very;sparsely]
0, , 
1,à,[at;by;in;to;upon;with]
0, , 
6,peu,[bit;few;little;no;not much;not very;sparsely]
0,:,:
0,"
","
"
0,"
","
"
0,  ,  
8,Petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
46,bonhomme,[body;chap;fellow;hubby;old man]
0,",",","
0, , 
4,tu,[thou;you]
0, , 
8,as,[ace;as;wiz]
0, , 
13,peur,[fear]
0,...,...
0,"
","
"
0,"
","
"
3,Il,[he;it]
0, , 
6,avait,[get;had;have;hold;own;possess;stock]
0, , 
8,eu,[eu;get;have;hold;own;possess;stock]
0, , 
13,peur,[fear]
0,",",","
0, , 
5,bien,[all right;alright;decent;gold;good;greatly;kindly;nice;nicely;ok;okay;okey;possession;right;rightly;very;welfare;well;well-being]
0, , 
13,sûr,[certain;clear;confident;dependable;in the bag;on;positive;reliable;retentive;safe;secure;sound;steady;sterling;sure;trusty;unerring;unfailing]
0,!,!
0, , 
4,Mais,[although;but;only;probably;yet]
0, , 
3,il,[he;it]
0, , 
50,rit,[chortle;have fun;laugh;laughter;rib]
0, , 
35,doucement,[gently;mildly;quietly;slowly;smoothly;softly;with care]
0,:,:
0,"
","
"
0,"
","
"
0,  ,  
3,J',[i]
25,aurai,[get;have;hold;own;possess;stock;will have]
0, , 
5,bien,[all right;alright;decent;gold;good;greatly;kindly;nice;nicely;ok;okay;okey;possession;right;rightly;very;welfare;well;well-being]
0, , 
4,plus,[any;further;more;most;plus]
0, , 
13,peur,[fear]
0, , 
3,ce,[it;that;this]
0, , 
10,soir,[dusk;eve;evening]
0,...,...
0,"
","
"
0,"
","
"
1,De,[at;by;from;of;off;out of;than;to;with]
0, , 
9,nouveau,[fresh;freshman;further;incoming;ingoing;latest;new;novel;tenderfoot;young]
0, , 
3,je,[i]
0, , 
5,me,[me;myself]
0, , 
75,sentis,[feel;felt;have feeling;sense;smack;smack of;smell;sniff;stink]
0, , 
66,glacé,[candied;chilled;freezing;frigid;frozen;glace;glacial;glazed frost;ice;iced;icy]
0, , 
3,par,[by;on;out of;par;per;through;to;via]
0, , 
1,le,[him;it;the]
0, , 
24,sentiment,[emotion;feel;feeling;sense;sentiment]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
1,l',[him;it;the]
84,irréparable,[irrecoverable;irredeemable;irreparable;irretrievable]
0,.,.
0, , 
1,Et,[and]
0, , 
3,je,[i]
0, , 
13,compris,[included;including;inclusive;understood]
0, , 
2,que,[how;than;that;what;whether;which;whom]
0, , 
3,je,[i]
0, , 
4,ne,[born;not]
0, , 
100,supportais,[supported]
0, , 
2,pas,[foot;footstep;gage;gauge;move;not;pace;pitch;step;steps;tread]
0, , 
1,l',[him;it;the]
12,idée,[idea]
0, , 
1,de,[at;by;from;of;off;out of;than;to;with]
0, , 
4,ne,[born;not]
0, , 
4,plus,[any;further;more;most;plus]
0, , 
7,jamais,[ever;little;ne'er;never;not at all]
0, , 
17,entendre,[hear;sound;understand]
0, , 
3,ce,[it;that;this]
0, , 
22,rire,[chortle;have fun;kidding;laugh;laughter;rib;scream]
0,.,.
0, , 
3,C',[it;that;this]
5,était,[be;exist;was]
0, , 
3,pour,[for;of;to;toward;towards]
0, , 
6,moi,[ego;i;me;us]
0, , 
5,comme,[as;as though;like;like that;like this;per;since;such as]
0, , 
2,une,[a;an;one]
0, , 
39,fontaine,[font;fount;fountain;spring]
0, , 
3,dans,[aboard;along;during;in;inside;into;on;within]
0, , 
1,le,[him;it;the]
0, , 
35,désert,[desert;emptiness;sands;wastes;wilderness]
0,.,.
0,"
","
"
0,"
","
"
0,  ,  
8,Petit,[child;diminutive;little;petty;quiet;remote;short;small;toy;whelp]
0, , 
46,bonhomme,[body;chap;fellow;hubby;old man]
0,",",","
0, , 
3,je,[i]
0, , 
9,veux,[choose;desire;intend;require;suggest;take;want;will;wish]
0, , 
6,encore,[again;anew;even;furthermore;over;still;yet]
0, , 
7,t',[thee;thyself;you;yourself]
17,entendre,[hear;sound;understand]
0, , 
22,rire,[chortle;have fun;kidding;laugh;laughter;rib;scream]
0,...,...
0,"
","
"
0,"
","
"
4,Mais,[although;but;only;probably;yet]
0, , 
3,il,[he;it]
0, , 
5,me,[me;myself]
0, , 
6,dit,[said]
0,:,:
0,"
","
"
0,"
","
"
0,  ,  
5,Cette,[that;this]
0, , 
12,nuit,[darkness;night;night time]
